,Unnamed: 0,fname,xmin,ymin,w,h,name,id,height,width,iscrowd,area
4357,4357,ssd_20170817_06.png,3155,415,80,80,class0,909,1201,3600,0,6400
4360,4360,ssd_20170817_00.png,926,564,80,80,class0,908,1201,3600,0,6400
4361,4361,ssd_20170817_06.png,928,564,80,80,class0,909,1201,3600,0,6400
4364,4364,ssd_20170817_00.png,2465,436,80,80,class0,908,1201,3600,0,6400
4365,4365,ssd_20170817_06.png,2450,435,80,80,class0,909,1201,3600,0,6400
4366,4366,ssd_20170817_00.png,1364,232,80,80,class1,908,1201,3600,0,6400
4367,4367,ssd_20170817_06.png,1364,242,80,80,class1,909,1201,3600,0,6400
4368,4368,ssd_20170817_00.png,1394,236,80,80,class1,908,1201,3600,0,6400
4369,4369,ssd_20170817_06.png,1394,234,80,80,class1,909,1201,3600,0,6400
4372,4372,ssd_20170817_12.png,3022,426,80,80,class0,910,1201,3600,0,6400
4373,4373,ssd_20170817_18.png,3007,429,80,80,class1,911,1201,3600,0,6400
4376,4376,ssd_20170817_12.png,3133,407,80,80,class0,910,1201,3600,0,6400
4377,4377,ssd_20170817_18.png,3111,400,80,80,class0,911,1201,3600,0,6400
4380,4380,ssd_20170817_12.png,2443,429,80,80,class0,910,1201,3600,0,6400
4381,4381,ssd_20170817_18.png,2436,426,80,80,class0,911,1201,3600,0,6400
4382,4382,ssd_20170817_12.png,1814,869,80,80,class2,910,1201,3600,0,6400
4383,4383,ssd_20170817_18.png,1826,888,80,80,class2,911,1201,3600,0,6400
4384,4384,ssd_20170817_12.png,1394,242,80,80,class0,910,1201,3600,0,6400
4385,4385,ssd_20170817_18.png,1398,242,80,80,class0,911,1201,3600,0,6400
4388,4388,ssd_20170818_00.png,2712,465,80,80,class0,912,1201,3600,0,6400
4389,4389,ssd_20170818_06.png,2712,468,80,80,class0,913,1201,3600,0,6400
4390,4390,ssd_20170818_00.png,2994,430,80,80,class0,912,1201,3600,0,6400
4391,4391,ssd_20170818_06.png,2976,432,80,80,class1,913,1201,3600,0,6400
4392,4392,ssd_20170818_00.png,3086,395,80,80,class0,912,1201,3600,0,6400
4393,4393,ssd_20170818_06.png,3060,407,80,80,class0,913,1201,3600,0,6400
4394,4394,ssd_20170818_00.png,3257,430,80,80,class0,912,1201,3600,0,6400
4395,4395,ssd_20170818_00.png,2425,421,80,80,class1,912,1201,3600,0,6400
4396,4396,ssd_20170818_06.png,2413,415,80,80,class0,913,1201,3600,0,6400
4397,4397,ssd_20170818_00.png,1416,230,80,80,class0,912,1201,3600,0,6400
4398,4398,ssd_20170818_06.png,1435,217,80,80,class0,913,1201,3600,0,6400
4399,4399,ssd_20170818_12.png,2958,428,80,80,class0,914,1201,3600,0,6400
4400,4400,ssd_20170818_18.png,2942,429,80,80,class1,915,1201,3600,0,6400
4401,4401,ssd_20170818_12.png,3216,426,80,80,class0,914,1201,3600,0,6400
4402,4402,ssd_20170818_18.png,3198,425,80,80,class0,915,1201,3600,0,6400
4403,4403,ssd_20170818_12.png,2398,412,80,80,class1,914,1201,3600,0,6400
4404,4404,ssd_20170818_18.png,2382,412,80,80,class0,915,1201,3600,0,6400
4405,4405,ssd_20170818_12.png,1333,367,80,80,class0,914,1201,3600,0,6400
4406,4406,ssd_20170819_00.png,2930,425,80,80,class0,916,1201,3600,0,6400
4407,4407,ssd_20170819_06.png,2914,419,80,80,class0,917,1201,3600,0,6400
4408,4408,ssd_20170819_00.png,3010,367,80,80,class0,916,1201,3600,0,6400
4409,4409,ssd_20170819_06.png,2993,359,80,80,class0,917,1201,3600,0,6400
4410,4410,ssd_20170819_00.png,3176,422,80,80,class0,916,1201,3600,0,6400
4411,4411,ssd_20170819_06.png,3150,429,80,80,class0,917,1201,3600,0,6400
4412,4412,ssd_20170819_00.png,2375,409,80,80,class1,916,1201,3600,0,6400
4413,4413,ssd_20170819_06.png,2361,404,80,80,class1,917,1201,3600,0,6400
4414,4414,ssd_20170819_00.png,2444,307,80,80,class0,916,1201,3600,0,6400
4415,4415,ssd_20170819_06.png,2451,308,80,80,class0,917,1201,3600,0,6400
4416,4416,ssd_20170819_00.png,1293,360,80,80,class0,916,1201,3600,0,6400
4417,4417,ssd_20170819_12.png,2896,422,80,80,class0,918,1201,3600,0,6400
4418,4418,ssd_20170819_18.png,2877,409,80,80,class0,919,1201,3600,0,6400
4419,4419,ssd_20170819_12.png,860,567,80,80,class0,918,1201,3600,0,6400
4420,4420,ssd_20170819_18.png,857,566,80,80,class0,919,1201,3600,0,6400
4421,4421,ssd_20170819_12.png,2343,404,80,80,class1,918,1201,3600,0,6400
4422,4422,ssd_20170819_18.png,2330,407,80,80,class1,919,1201,3600,0,6400
4423,4423,ssd_20170819_12.png,2447,301,80,80,class0,918,1201,3600,0,6400
4424,4424,ssd_20170819_18.png,2465,297,80,80,class0,919,1201,3600,0,6400
4425,4425,ssd_20170819_12.png,2359,947,80,80,class2,918,1201,3600,0,6400
4426,4426,ssd_20170819_18.png,2373,951,80,80,class2,919,1201,3600,0,6400
4427,4427,ssd_20170819_12.png,1263,373,80,80,class1,918,1201,3600,0,6400
4428,4428,ssd_20170819_18.png,1255,370,80,80,class1,919,1201,3600,0,6400
4429,4429,ssd_20170820_00.png,2847,422,80,80,class0,920,1201,3600,0,6400
4430,4430,ssd_20170820_06.png,2837,419,80,80,class0,921,1201,3600,0,6400
4431,4431,ssd_20170820_00.png,1842,506,80,80,class0,920,1201,3600,0,6400
4432,4432,ssd_20170820_00.png,2319,405,80,80,class1,920,1201,3600,0,6400
4433,4433,ssd_20170820_06.png,2307,401,80,80,class1,921,1201,3600,0,6400
4434,4434,ssd_20170820_00.png,2446,308,80,80,class0,920,1201,3600,0,6400
4435,4435,ssd_20170820_00.png,1243,367,80,80,class1,920,1201,3600,0,6400
4436,4436,ssd_20170820_06.png,1243,357,80,80,class1,921,1201,3600,0,6400
4437,4437,ssd_20170820_12.png,2802,421,80,80,class1,922,1201,3600,0,6400
4438,4438,ssd_20170820_18.png,2790,414,80,80,class0,923,1201,3600,0,6400
4439,4439,ssd_20170820_12.png,926,586,80,80,class0,922,1201,3600,0,6400
4440,4440,ssd_20170820_18.png,926,587,80,80,class0,923,1201,3600,0,6400
4441,4441,ssd_20170820_12.png,1872,465,80,80,class0,922,1201,3600,0,6400
4442,4442,ssd_20170820_18.png,1859,460,80,80,class1,923,1201,3600,0,6400
4443,4443,ssd_20170820_12.png,2294,397,80,80,class2,922,1201,3600,0,6400
4444,4444,ssd_20170820_18.png,2281,395,80,80,class2,923,1201,3600,0,6400
4445,4445,ssd_20170820_12.png,2454,304,80,80,class0,922,1201,3600,0,6400
4446,4446,ssd_20170820_18.png,2470,303,80,80,class0,923,1201,3600,0,6400
4447,4447,ssd_20170820_12.png,1222,361,80,80,class1,922,1201,3600,0,6400
4448,4448,ssd_20170820_18.png,1212,364,80,80,class1,923,1201,3600,0,6400
4449,4449,ssd_20170821_00.png,2780,404,80,80,class0,924,1201,3600,0,6400
4450,4450,ssd_20170821_00.png,2273,394,80,80,class2,924,1201,3600,0,6400
4451,4451,ssd_20170821_06.png,2263,390,80,80,class2,925,1201,3600,0,6400
4452,4452,ssd_20170821_00.png,2446,310,80,80,class0,924,1201,3600,0,6400
4453,4453,ssd_20170821_00.png,1212,363,80,80,class1,924,1201,3600,0,6400
4454,4454,ssd_20170821_06.png,1197,355,80,80,class2,925,1201,3600,0,6400
4457,4457,ssd_20170821_12.png,2733,385,80,80,class0,926,1201,3600,0,6400
4458,4458,ssd_20170821_18.png,2716,378,80,80,class0,927,1201,3600,0,6400
4459,4459,ssd_20170821_12.png,2252,385,80,80,class2,926,1201,3600,0,6400
4460,4460,ssd_20170821_18.png,2245,381,80,80,class2,927,1201,3600,0,6400
4461,4461,ssd_20170821_12.png,2381,480,80,80,class0,926,1201,3600,0,6400
4462,4462,ssd_20170821_18.png,2391,480,80,80,class0,927,1201,3600,0,6400
4463,4463,ssd_20170821_12.png,1186,357,80,80,class2,926,1201,3600,0,6400
4464,4464,ssd_20170821_18.png,1177,360,80,80,class2,927,1201,3600,0,6400
4465,4465,ssd_20170821_12.png,1660,418,80,80,class0,926,1201,3600,0,6400
4466,4466,ssd_20170821_18.png,1647,405,80,80,class0,927,1201,3600,0,6400
4467,4467,ssd_20170822_00.png,2700,376,80,80,class0,928,1201,3600,0,6400
4468,4468,ssd_20170822_06.png,2688,374,80,80,class0,929,1201,3600,0,6400
4469,4469,ssd_20170822_00.png,3450,326,80,80,class0,928,1201,3600,0,6400
4470,4470,ssd_20170822_00.png,2239,376,80,80,class2,928,1201,3600,0,6400
4471,4471,ssd_20170822_06.png,2235,369,80,80,class2,929,1201,3600,0,6400
4472,4472,ssd_20170822_00.png,1162,357,80,80,class2,928,1201,3600,0,6400
4473,4473,ssd_20170822_06.png,1151,357,80,80,class2,929,1201,3600,0,6400
4474,4474,ssd_20170822_12.png,3413,438,80,80,class0,930,1201,3600,0,6400
4475,4475,ssd_20170822_12.png,2228,357,80,80,class2,930,1201,3600,0,6400
4476,4476,ssd_20170822_18.png,2224,349,80,80,class2,931,1201,3600,0,6400
4477,4477,ssd_20170822_12.png,1132,355,80,80,class2,930,1201,3600,0,6400
4478,4478,ssd_20170822_18.png,1120,352,80,80,class2,931,1201,3600,0,6400
4479,4479,ssd_20170822_12.png,1345,438,80,80,class0,930,1201,3600,0,6400
4480,4480,ssd_20170822_18.png,1331,429,80,80,class0,931,1201,3600,0,6400
4481,4481,ssd_20170823_00.png,2650,354,80,80,class0,932,1201,3600,0,6400
4482,4482,ssd_20170823_06.png,2643,350,80,80,class0,933,1201,3600,0,6400
4483,4483,ssd_20170823_00.png,2221,339,80,80,class2,932,1201,3600,0,6400
4484,4484,ssd_20170823_06.png,2215,329,80,80,class1,933,1201,3600,0,6400
4485,4485,ssd_20170823_00.png,2650,354,80,80,class0,932,1201,3600,0,6400
4486,4486,ssd_20170823_06.png,2643,350,80,80,class0,933,1201,3600,0,6400
4489,4489,ssd_20170823_00.png,1106,343,80,80,class2,932,1201,3600,0,6400
4490,4490,ssd_20170823_06.png,1090,341,80,80,class2,933,1201,3600,0,6400
4491,4491,ssd_20170823_00.png,1321,421,80,80,class0,932,1201,3600,0,6400
4492,4492,ssd_20170823_12.png,2637,348,80,80,class0,934,1201,3600,0,6400
4493,4493,ssd_20170823_18.png,2633,343,80,80,class0,935,1201,3600,0,6400
4494,4494,ssd_20170823_12.png,2210,319,80,80,class1,934,1201,3600,0,6400
4495,4495,ssd_20170823_18.png,2202,311,80,80,class1,935,1201,3600,0,6400
4496,4496,ssd_20170823_12.png,2637,348,80,80,class0,934,1201,3600,0,6400
4497,4497,ssd_20170823_18.png,2633,343,80,80,class0,935,1201,3600,0,6400
4500,4500,ssd_20170823_12.png,1070,332,80,80,class2,934,1201,3600,0,6400
4501,4501,ssd_20170823_18.png,1051,328,80,80,class2,935,1201,3600,0,6400
4502,4502,ssd_20170824_00.png,2631,346,80,80,class1,936,1201,3600,0,6400
4503,4503,ssd_20170824_06.png,2635,335,80,80,class1,937,1201,3600,0,6400
4504,4504,ssd_20170824_00.png,2772,222,80,80,class0,936,1201,3600,0,6400
4505,4505,ssd_20170824_06.png,2780,211,80,80,class0,937,1201,3600,0,6400
4506,4506,ssd_20170824_00.png,2200,304,80,80,class1,936,1201,3600,0,6400
4507,4507,ssd_20170824_06.png,2194,298,80,80,class1,937,1201,3600,0,6400
4508,4508,ssd_20170824_00.png,2240,461,80,80,class0,936,1201,3600,0,6400
4509,4509,ssd_20170824_06.png,2239,449,80,80,class0,937,1201,3600,0,6400
4510,4510,ssd_20170824_00.png,2631,346,80,80,class1,936,1201,3600,0,6400
4511,4511,ssd_20170824_06.png,2635,335,80,80,class1,937,1201,3600,0,6400
4514,4514,ssd_20170824_00.png,1035,328,80,80,class1,936,1201,3600,0,6400
4515,4515,ssd_20170824_06.png,1024,325,80,80,class1,937,1201,3600,0,6400
4516,4516,ssd_20170824_00.png,1266,398,80,80,class0,936,1201,3600,0,6400
4517,4517,ssd_20170824_06.png,1238,402,80,80,class1,937,1201,3600,0,6400
4518,4518,ssd_20170824_12.png,2627,324,80,80,class1,938,1201,3600,0,6400
4519,4519,ssd_20170824_18.png,2622,318,80,80,class1,939,1201,3600,0,6400
4520,4520,ssd_20170824_12.png,2194,290,80,80,class1,938,1201,3600,0,6400
4521,4521,ssd_20170824_18.png,2195,283,80,80,class1,939,1201,3600,0,6400
4522,4522,ssd_20170824_12.png,2225,449,80,80,class0,938,1201,3600,0,6400
4523,4523,ssd_20170824_18.png,2218,454,80,80,class0,939,1201,3600,0,6400
4524,4524,ssd_20170824_12.png,2402,438,80,80,class0,938,1201,3600,0,6400
4525,4525,ssd_20170824_18.png,2387,446,80,80,class0,939,1201,3600,0,6400
4526,4526,ssd_20170824_12.png,2463,442,80,80,class0,938,1201,3600,0,6400
4527,4527,ssd_20170824_18.png,2468,460,80,80,class0,939,1201,3600,0,6400
4528,4528,ssd_20170824_12.png,2627,324,80,80,class1,938,1201,3600,0,6400
4529,4529,ssd_20170824_18.png,2622,318,80,80,class1,939,1201,3600,0,6400
4532,4532,ssd_20170824_12.png,1228,400,80,80,class1,938,1201,3600,0,6400
4533,4533,ssd_20170824_18.png,1211,404,80,80,class1,939,1201,3600,0,6400
4534,4534,ssd_20170825_00.png,2617,312,80,80,class2,940,1201,3600,0,6400
4535,4535,ssd_20170825_06.png,2607,305,80,80,class2,941,1201,3600,0,6400
4536,4536,ssd_20170825_00.png,2198,279,80,80,class1,940,1201,3600,0,6400
4537,4537,ssd_20170825_06.png,2202,279,80,80,class1,941,1201,3600,0,6400
4538,4538,ssd_20170825_00.png,2617,312,80,80,class2,940,1201,3600,0,6400
4539,4539,ssd_20170825_06.png,2607,305,80,80,class2,941,1201,3600,0,6400
4542,4542,ssd_20170825_00.png,1196,405,80,80,class1,940,1201,3600,0,6400
4543,4543,ssd_20170825_06.png,1187,407,80,80,class1,941,1201,3600,0,6400
4544,4544,ssd_20170825_00.png,1578,440,80,80,class0,940,1201,3600,0,6400
4545,4545,ssd_20170825_12.png,2602,297,80,80,class2,942,1201,3600,0,6400
4546,4546,ssd_20170825_18.png,2596,290,80,80,class3,943,1201,3600,0,6400
4547,4547,ssd_20170825_12.png,2602,297,80,80,class2,942,1201,3600,0,6400
4548,4548,ssd_20170825_18.png,2596,290,80,80,class3,943,1201,3600,0,6400
4551,4551,ssd_20170825_12.png,1182,400,80,80,class1,942,1201,3600,0,6400
4552,4552,ssd_20170825_18.png,1175,391,80,80,class1,943,1201,3600,0,6400
4553,4553,ssd_20170826_00.png,2592,283,80,80,class3,944,1201,3600,0,6400
4554,4554,ssd_20170826_06.png,2591,279,80,80,class3,945,1201,3600,0,6400
4555,4555,ssd_20170826_00.png,2728,277,80,80,class0,944,1201,3600,0,6400
4556,4556,ssd_20170826_06.png,2742,274,80,80,class0,945,1201,3600,0,6400
4557,4557,ssd_20170826_00.png,2592,283,80,80,class3,944,1201,3600,0,6400
4558,4558,ssd_20170826_06.png,2591,279,80,80,class3,945,1201,3600,0,6400
4559,4559,ssd_20170826_00.png,1150,377,80,80,class1,944,1201,3600,0,6400
4560,4560,ssd_20170826_06.png,1134,376,80,80,class1,945,1201,3600,0,6400
4561,4561,ssd_20170826_00.png,1460,402,80,80,class0,944,1201,3600,0,6400
4562,4562,ssd_20170826_06.png,1468,388,80,80,class0,945,1201,3600,0,6400
4563,4563,ssd_20170826_12.png,2586,273,80,80,class2,946,1201,3600,0,6400
4564,4564,ssd_20170826_18.png,2582,272,80,80,class2,947,1201,3600,0,6400
4565,4565,ssd_20170826_12.png,2731,279,80,80,class0,946,1201,3600,0,6400
4566,4566,ssd_20170826_18.png,2731,269,80,80,class0,947,1201,3600,0,6400
4567,4567,ssd_20170826_12.png,1983,440,80,80,class0,946,1201,3600,0,6400
4568,4568,ssd_20170826_18.png,1979,440,80,80,class0,947,1201,3600,0,6400
4569,4569,ssd_20170826_12.png,2323,452,80,80,class0,946,1201,3600,0,6400
4570,4570,ssd_20170826_18.png,2326,452,80,80,class0,947,1201,3600,0,6400
4571,4571,ssd_20170826_12.png,2586,273,80,80,class2,946,1201,3600,0,6400
4572,4572,ssd_20170826_18.png,2582,272,80,80,class2,947,1201,3600,0,6400
4573,4573,ssd_20170826_12.png,778,305,80,80,class1,946,1201,3600,0,6400
4574,4574,ssd_20170826_18.png,747,297,80,80,class1,947,1201,3600,0,6400
4575,4575,ssd_20170826_12.png,1124,362,80,80,class1,946,1201,3600,0,6400
4576,4576,ssd_20170826_18.png,1107,350,80,80,class1,947,1201,3600,0,6400
4577,4577,ssd_20170826_12.png,1432,381,80,80,class0,946,1201,3600,0,6400
4578,4578,ssd_20170826_18.png,1421,384,80,80,class1,947,1201,3600,0,6400
4579,4579,ssd_20170827_00.png,2585,267,80,80,class2,948,1201,3600,0,6400
4580,4580,ssd_20170827_06.png,2583,269,80,80,class1,949,1201,3600,0,6400
4581,4581,ssd_20170827_00.png,2585,267,80,80,class2,948,1201,3600,0,6400
4582,4582,ssd_20170827_06.png,2583,269,80,80,class1,949,1201,3600,0,6400
4583,4583,ssd_20170827_00.png,1093,342,80,80,class1,948,1201,3600,0,6400
4584,4584,ssd_20170827_06.png,1075,333,80,80,class1,949,1201,3600,0,6400
4585,4585,ssd_20170827_00.png,1422,373,80,80,class0,948,1201,3600,0,6400
4586,4586,ssd_20170827_06.png,1416,367,80,80,class1,949,1201,3600,0,6400
4587,4587,ssd_20170827_12.png,2586,270,80,80,class1,950,1201,3600,0,6400
4588,4588,ssd_20170827_18.png,2586,272,80,80,class1,951,1201,3600,0,6400
4591,4591,ssd_20170827_12.png,2586,270,80,80,class1,950,1201,3600,0,6400
4592,4592,ssd_20170827_18.png,2586,272,80,80,class1,951,1201,3600,0,6400
4593,4593,ssd_20170827_12.png,1061,328,80,80,class1,950,1201,3600,0,6400
4594,4594,ssd_20170827_18.png,1048,322,80,80,class1,951,1201,3600,0,6400
4595,4595,ssd_20170827_12.png,1421,369,80,80,class1,950,1201,3600,0,6400
4596,4596,ssd_20170827_18.png,1415,369,80,80,class1,951,1201,3600,0,6400
4597,4597,ssd_20170828_00.png,2593,273,80,80,class1,952,1201,3600,0,6400
4598,4598,ssd_20170828_06.png,2595,274,80,80,class1,953,1201,3600,0,6400
4599,4599,ssd_20170828_00.png,2755,257,80,80,class0,952,1201,3600,0,6400
4600,4600,ssd_20170828_00.png,3401,456,80,80,class0,952,1201,3600,0,6400
4601,4601,ssd_20170828_06.png,3392,443,80,80,class0,953,1201,3600,0,6400
4602,4602,ssd_20170828_00.png,2260,446,80,80,class0,952,1201,3600,0,6400
4603,4603,ssd_20170828_06.png,2236,447,80,80,class0,953,1201,3600,0,6400
4604,4604,ssd_20170828_00.png,2593,273,80,80,class1,952,1201,3600,0,6400
4605,4605,ssd_20170828_06.png,2593,274,80,80,class1,953,1201,3600,0,6400
4606,4606,ssd_20170828_00.png,2086,976,80,80,class1,952,1201,3600,0,6400
4607,4607,ssd_20170828_06.png,2084,962,80,80,class1,953,1201,3600,0,6400
4608,4608,ssd_20170828_00.png,1414,366,80,80,class1,952,1201,3600,0,6400
4609,4609,ssd_20170828_06.png,1419,362,80,80,class1,953,1201,3600,0,6400
4610,4610,ssd_20170828_12.png,2598,276,80,80,class1,954,1201,3600,0,6400
4611,4611,ssd_20170828_18.png,2600,276,80,80,class1,955,1201,3600,0,6400
4612,4612,ssd_20170828_12.png,2751,253,80,80,class0,954,1201,3600,0,6400
4613,4613,ssd_20170828_18.png,2753,241,80,80,class0,955,1201,3600,0,6400
4615,4615,ssd_20170828_12.png,3365,430,80,80,class0,954,1201,3600,0,6400
4616,4616,ssd_20170828_18.png,3358,430,80,80,class0,955,1201,3600,0,6400
4617,4617,ssd_20170828_12.png,1049,586,80,80,class0,954,1201,3600,0,6400
4618,4618,ssd_20170828_12.png,2598,276,80,80,class1,954,1201,3600,0,6400
4619,4619,ssd_20170828_18.png,2600,276,80,80,class1,955,1201,3600,0,6400
4620,4620,ssd_20170828_12.png,2082,950,80,80,class0,954,1201,3600,0,6400
4621,4621,ssd_20170828_18.png,2077,936,80,80,class0,955,1201,3600,0,6400
4622,4622,ssd_20170828_12.png,1423,359,80,80,class1,954,1201,3600,0,6400
4623,4623,ssd_20170828_18.png,1428,355,80,80,class1,955,1201,3600,0,6400
4624,4624,ssd_20170829_00.png,2605,281,80,80,class1,956,1201,3600,0,6400
4625,4625,ssd_20170829_06.png,2607,280,80,80,class1,957,1201,3600,0,6400
4626,4626,ssd_20170829_00.png,2757,249,80,80,class0,956,1201,3600,0,6400
4627,4627,ssd_20170829_06.png,2773,225,80,80,class0,957,1201,3600,0,6400
4630,4630,ssd_20170829_00.png,1892,456,80,80,class0,956,1201,3600,0,6400
4631,4631,ssd_20170829_06.png,1871,454,80,80,class0,957,1201,3600,0,6400
4632,4632,ssd_20170829_00.png,2605,281,80,80,class1,956,1201,3600,0,6400
4633,4633,ssd_20170829_06.png,2607,280,80,80,class1,957,1201,3600,0,6400
4634,4634,ssd_20170829_00.png,2073,927,80,80,class0,956,1201,3600,0,6400
4635,4635,ssd_20170829_06.png,2070,916,80,80,class0,957,1201,3600,0,6400
4636,4636,ssd_20170829_00.png,1433,348,80,80,class1,956,1201,3600,0,6400
4637,4637,ssd_20170829_06.png,1435,336,80,80,class2,957,1201,3600,0,6400
4638,4638,ssd_20170829_12.png,2613,276,80,80,class1,958,1201,3600,0,6400
4639,4639,ssd_20170829_18.png,2613,270,80,80,class1,959,1201,3600,0,6400
4640,4640,ssd_20170829_12.png,2783,220,80,80,class0,958,1201,3600,0,6400
4641,4641,ssd_20170829_18.png,2813,206,80,80,class1,959,1201,3600,0,6400
4643,4643,ssd_20170829_12.png,3320,408,80,80,class0,958,1201,3600,0,6400
4644,4644,ssd_20170829_18.png,3311,404,80,80,class0,959,1201,3600,0,6400
4645,4645,ssd_20170829_12.png,2475,395,80,80,class1,958,1201,3600,0,6400
4646,4646,ssd_20170829_18.png,2489,384,80,80,class0,959,1201,3600,0,6400
4647,4647,ssd_20170829_12.png,2613,276,80,80,class1,958,1201,3600,0,6400
4648,4648,ssd_20170829_18.png,2613,270,80,80,class1,959,1201,3600,0,6400
4649,4649,ssd_20170829_12.png,722,319,80,80,class1,958,1201,3600,0,6400
4650,4650,ssd_20170829_18.png,685,335,80,80,class1,959,1201,3600,0,6400
4651,4651,ssd_20170829_12.png,1430,319,80,80,class2,958,1201,3600,0,6400
4652,4652,ssd_20170829_18.png,1416,305,80,80,class2,959,1201,3600,0,6400
4653,4653,ssd_20170830_00.png,2622,273,80,80,class1,960,1201,3600,0,6400
4654,4654,ssd_20170830_06.png,2622,267,80,80,class1,961,1201,3600,0,6400
4659,4659,ssd_20170830_00.png,3294,402,80,80,class0,960,1201,3600,0,6400
4660,4660,ssd_20170830_06.png,3288,394,80,80,class0,961,1201,3600,0,6400
4661,4661,ssd_20170830_00.png,2499,387,80,80,class1,960,1201,3600,0,6400
4662,4662,ssd_20170830_00.png,2622,273,80,80,class1,960,1201,3600,0,6400
4663,4663,ssd_20170830_06.png,2622,267,80,80,class1,961,1201,3600,0,6400
4664,4664,ssd_20170830_00.png,670,325,80,80,class1,960,1201,3600,0,6400
4665,4665,ssd_20170830_06.png,672,314,80,80,class1,961,1201,3600,0,6400
4666,4666,ssd_20170830_00.png,740,590,80,80,class1,960,1201,3600,0,6400
4667,4667,ssd_20170830_00.png,1401,294,80,80,class2,960,1201,3600,0,6400
4668,4668,ssd_20170830_06.png,1380,292,80,80,class2,961,1201,3600,0,6400
4669,4669,ssd_20170830_12.png,2623,259,80,80,class1,962,1201,3600,0,6400
4670,4670,ssd_20170830_18.png,2628,255,80,80,class1,963,1201,3600,0,6400
4673,4673,ssd_20170830_12.png,3264,394,80,80,class0,962,1201,3600,0,6400
4674,4674,ssd_20170830_18.png,3252,393,80,80,class0,963,1201,3600,0,6400
4675,4675,ssd_20170830_12.png,2480,357,80,80,class1,962,1201,3600,0,6400
4676,4676,ssd_20170830_18.png,2465,357,80,80,class1,963,1201,3600,0,6400
4677,4677,ssd_20170830_12.png,2623,259,80,80,class1,962,1201,3600,0,6400
4678,4678,ssd_20170830_18.png,2628,255,80,80,class1,963,1201,3600,0,6400
4679,4679,ssd_20170830_12.png,655,336,80,80,class1,962,1201,3600,0,6400
4680,4680,ssd_20170830_18.png,650,332,80,80,class1,963,1201,3600,0,6400
4681,4681,ssd_20170830_12.png,744,588,80,80,class0,962,1201,3600,0,6400
4682,4682,ssd_20170830_12.png,1160,380,80,80,class1,962,1201,3600,0,6400
4683,4683,ssd_20170830_18.png,1160,366,80,80,class1,963,1201,3600,0,6400
4684,4684,ssd_20170830_12.png,1374,296,80,80,class2,962,1201,3600,0,6400
4685,4685,ssd_20170830_18.png,1371,298,80,80,class2,963,1201,3600,0,6400
4686,4686,ssd_20170831_00.png,2633,248,80,80,class1,964,1201,3600,0,6400
4687,4687,ssd_20170831_06.png,2636,244,80,80,class1,965,1201,3600,0,6400
